STD_DT2,KOSPI2,VKOSPI,USDKRW,USDKRW_V,CRUDE_F,SPX,VSPX,ROKCDS,KOSPI2_RET,FX_RET,CRUDE_RET,SPX_RET,KOSPI2_RET_AVG,KOSPI2_RET_MIN,KOSPI2_RET_MAX,KOSPI2_RET_AMP,KOSPI2_RET_STD,KOSPI2_RET_SKEW,KOSPI2_RET_SUM,FX_RET_AVG,FX_RET_MIN,FX_RET_MAX,FX_RET_AMP,FX_RET_STD,FX_RET_SKEW,FX_RET_SUM,CRUDE_RET_AVG,CRUDE_RET_MIN,CRUDE_RET_MAX,CRUDE_RET_AMP,CRUDE_RET_STD,CRUDE_RET_SKEW,CRUDE_RET_SUM,SPX_RET_AVG,SPX_RET_MIN,SPX_RET_MAX,SPX_RET_AMP,SPX_RET_STD,SPX_RET_SKEW,SPX_RET_SUM,VSPREAD,VIX_SPREAD
2003-04-07,74.63,36.75,1257.6,10.5,28.62,878.85,29.13,136.833,5.000354909,-0.027826917,-1.215503765,0.273457699,0.373375161,-4.279445379,5.000354909,9.279800288,48.55903805,0.079185513,7.467503217,0.075713501,-0.87102996,1.119769154,1.990799113,8.819654857,-0.05381186,1.514270011,-1.38837044,-9.797619827,6.300445766,16.09806559,78.70945295,0.145950407,-27.76740879,0.292633892,-3.586707342,3.481360498,7.06806784,34.62574714,-0.116662208,5.852677832,11.80903805,5.495747144
2003-04-08,74.83,38,1253.4,9.15,27.96,879.93,28.45,138.333,0.267630295,-0.334528388,-2.333085676,0.122812419,0.494020913,-4.279445379,5.000354909,9.279800288,47.23068747,-0.014914817,9.880418265,0.094431703,-0.87102996,1.119769154,1.990799113,8.310154747,0.086292231,1.888634066,-1.437068981,-9.797619827,6.300445766,16.09806559,78.81240708,0.184028882,-28.74137961,0.429620359,-3.586707342,3.481360498,7.06806784,32.08831749,-0.11514108,8.592407187,9.230687468,3.63831749
2003-04-09,72.45,37.83,1252.15,8.95,28,878.29,27.13,130.75,-3.232220533,-0.0997785,0.142959281,-0.186552363,0.342746571,-4.279445379,5.000354909,9.279800288,49.79204648,0.011200025,6.854931415,0.033454321,-0.87102996,0.671411682,1.542441642,6.939618779,-0.61098546,0.669086412,-1.355585278,-9.797619827,6.300445766,16.09806559,79.09965887,0.119670015,-27.11170556,0.462265118,-3.586707342,3.481360498,7.06806784,31.71127747,-0.16171848,9.245302363,11.96204648,4.581277469
2003-04-10,73.56,37.58,1229.75,9.15,28.85,865.99,27.11,130.75,1.520473097,-1.805117711,2.990548278,-1.410347408,0.404747041,-4.279445379,5.000354909,9.279800288,50.04340324,-0.062566549,8.094940825,-0.064634307,-1.805117711,0.671411682,2.476529394,10.4454936,-1.798873415,-1.292686149,-1.354962228,-9.797619827,6.300445766,16.09806559,79.11279084,0.119688777,-27.09924457,0.370189007,-3.586707342,3.481360498,7.06806784,32.70618187,-0.044479629,7.403780148,12.46340324,5.596181872
2003-04-11,74.22,37.17,1229.6,9.3,27.46,871.58,25.6,139.125,0.89322559,-0.012198345,-4.937959261,0.643429535,0.400269678,-4.279445379,5.000354909,9.279800288,50.02499227,-0.057185263,8.005393562,-0.047552919,-1.805117711,0.671411682,2.476529394,10.36544457,-1.936944867,-0.951058384,-1.355331387,-9.797619827,6.300445766,16.09806559,79.11920728,0.119723149,-27.10662773,0.232977076,-3.586707342,3.481360498,7.06806784,29.81576284,-0.18723735,4.659541521,12.85499227,4.215762842
2003-04-14,75.75,37.55,1224,9.1,28.14,868.3,24.44,129.875,2.040478876,-0.456472915,2.446165135,-0.377037943,0.716265891,-3.919245299,5.000354909,8.919600208,45.77238754,-0.062413005,14.32531782,-0.094686005,-1.805117711,0.671411682,2.476529394,10.21413269,-1.813995193,-1.893720102,-1.144773185,-9.797619827,6.300445766,16.09806559,80.7292361,-0.01090742,-22.8954637,0.205897789,-3.586707342,3.481360498,7.06806784,29.9291933,-0.13093927,4.117955777,8.222387544,5.489193295
2003-04-15,77.13,36.67,1217.45,8.8,28.63,885.23,23.41,121.5,1.805386556,-0.536567672,1.726306742,1.931022118,0.594022804,-3.919245299,5.000354909,8.919600208,43.26934717,-0.109455213,11.88045607,-0.146902765,-1.805117711,0.671411682,2.476529394,10.00297419,-1.721964106,-2.938055292,-0.994454699,-9.797619827,6.300445766,16.09806559,81.64882576,-0.110104406,-19.88909397,0.12838087,-3.586707342,2.57807285,6.164780192,27.28582735,-0.594056365,2.567617397,6.599347172,3.875827352
2003-04-16,79.26,34.8,1214.95,8.5,29.29,890.81,22.56,115,2.724127782,-0.205558369,2.279104173,0.628366294,0.68951354,-3.919245299,5.000354909,8.919600208,44.21499262,-0.194653051,13.79027079,-0.169528335,-1.805117711,0.671411682,2.476529394,9.846264242,-1.68524884,-3.390566706,-0.390618499,-6.125834232,6.300445766,12.42628,72.41250391,0.076751415,-7.812369971,0.138633785,-3.586707342,2.57807285,6.164780192,27.34240967,-0.612274784,2.77267571,9.414992616,4.782409674
2003-04-17,78.11,34.32,1206.4,8.8,29.18,879.91,22.52,98,-1.461549814,-0.706220541,-0.376261775,-1.231153167,0.379558951,-3.919245299,5.000354909,8.919600208,41.1357306,-0.205304633,7.591179023,-0.161287864,-1.805117711,0.671411682,2.476529394,9.643786301,-1.76139157,-3.225757288,-0.118529086,-6.125834232,6.300445766,12.42628,68.18537846,0.042948249,-2.370581717,0.033581854,-3.586707342,2.57807285,6.164780192,27.73337074,-0.401684302,0.671637083,6.8157306,5.213370737
2003-04-18,79.67,32.86,1203.9,8.7,29.865,886.745,22.01,98.66666667,1.977501377,-0.207443131,2.320368309,0.773782556,0.411889853,-3.919245299,5.000354909,8.919600208,41.51401438,-0.23099426,8.237797067,-0.178677847,-1.805117711,0.671411682,2.476529394,9.548790278,-1.711359882,-3.573556948,0.214654596,-6.125834232,6.300445766,12.42628,66.16629783,-0.148141829,4.293091912,0.062840737,-3.586707342,2.57807285,6.164780192,27.90832596,-0.45341316,1.256814744,8.654014381,5.898325958
2003-04-21,79.06,34.34,1208.35,8.975,30.55,893.58,21.5,99.33333333,-0.768604552,0.368950569,2.267745943,0.767841106,0.42758828,-3.919245299,5.000354909,8.919600208,41.31809164,-0.248706437,8.551765608,-0.173037498,-1.805117711,0.671411682,2.476529394,9.658996929,-1.65351978,-3.460749959,0.634333604,-4.937959261,6.300445766,11.23840503,60.15800847,-0.150487157,12.68667209,-0.012350722,-3.586707342,2.57807285,6.164780192,26.31584642,-0.59196195,-0.247014438,6.978091645,4.815846421
2003-04-22,76.71,33.95,1219.55,9.05,30.87,892.01,21.95,100,-3.01749799,0.92261456,1.04201529,-0.175852285,0.407932525,-3.919245299,5.000354909,8.919600208,41.90586711,-0.277566077,8.158650507,-0.124907809,-1.805117711,0.92261456,2.727732271,10.72974557,-1.059219977,-2.498156188,0.371412081,-4.937959261,5.900015995,10.83797526,54.57901273,-0.34992188,7.428241611,0.158192031,-1.790102017,2.57807285,4.368174867,20.89087016,0.334763887,3.16384062,7.955867105,-1.059129843
2003-04-23,76.06,33.66,1218.95,9.2,29.91,911.37,20.7,120,-0.850957547,-0.049210581,-3.159196587,2.147161862,0.373878421,-3.919245299,5.000354909,8.919600208,42.18634131,-0.230444041,7.477568425,-0.103318268,-1.805117711,0.92261456,2.727732271,10.6123743,-1.208824486,-2.066365361,0.335301827,-4.937959261,5.900015995,10.83797526,55.37431455,-0.346029334,6.706036543,0.205111313,-1.790102017,2.57807285,4.368174867,22.1444424,0.397999427,4.102226255,8.526341305,1.444442399
2003-04-24,74.79,34.24,1220.45,9,26.65,919.02,20.8,98.667,-1.68383163,0.122981076,-11.5403722,0.835892301,0.343818423,-3.919245299,5.000354909,8.919600208,42.66060525,-0.207501083,6.876368453,-0.107204139,-1.805117711,0.92261456,2.727732271,10.57473067,-1.204071522,-2.144082783,-0.358329842,-11.5403722,5.900015995,17.4403882,74.25728745,-1.217931283,-7.16659685,0.274360731,-1.790102017,2.57807285,4.368174867,22.02838914,0.229813939,5.487214617,8.420605245,1.228389143
2003-04-25,72.07,34.48,1237.85,10,26.64,911.43,20.33,105,-3.704631727,1.415636056,-0.037530494,-0.829309022,0.091013434,-3.919245299,5.000354909,8.919600208,45.72445941,-0.102461135,1.820268685,-0.06999292,-1.805117711,1.415636056,3.220753768,12.00819325,-0.299335362,-1.399858409,-0.655207167,-11.5403722,2.990548278,14.53092048,68.77384882,-1.564790818,-13.10414334,0.241120905,-1.790102017,2.57807285,4.368174867,22.46164233,0.265703575,4.822418105,11.24445941,2.13164233
2003-04-28,72.41,35.48,1222.75,9.05,26.26,898.81,20.8,110,0.470654246,-1.227358332,-1.43669768,-1.394312849,0.310508412,-3.704631727,5.000354909,8.704986636,42.0242476,-0.111088725,6.21016823,-0.127974045,-1.805117711,1.415636056,3.220753768,12.9860449,-0.240300225,-2.559480908,-0.692348371,-11.5403722,2.990548278,14.53092048,68.85503575,-1.525505599,-13.84696743,0.200388843,-1.790102017,2.57807285,4.368174867,23.28791757,0.226459862,4.007776861,6.544247601,2.487917566
2003-04-29,76.15,34.04,1218.05,9.1,25.49,914.84,20.84,107,5.036066794,-0.385120109,-2.976065049,1.76775204,0.536661274,-3.704631727,5.036066794,8.740698521,46.63247275,0.033252708,10.73322547,-0.155593255,-1.805117711,1.415636056,3.220753768,12.959169,-0.114002687,-3.111865094,-0.984952385,-11.5403722,2.990548278,14.53092048,67.555155,-1.414629185,-19.69904769,0.378281546,-1.410347408,2.57807285,3.988420257,22.38857778,0.171259083,7.565630918,12.59247275,1.548577778
2003-04-30,76.45,34.46,1215.25,9.25,25.24,917.84,20.76,99.875,0.393185303,-0.23014024,-0.985618072,0.327389689,0.512652139,-3.704631727,5.036066794,8.740698521,46.61098124,0.065937217,10.25304278,-0.157341835,-1.805117711,1.415636056,3.220753768,12.96208148,-0.105400959,-3.14683669,-0.827034948,-11.5403722,2.990548278,14.53092048,66.04853197,-1.621416728,-16.54069896,0.334298499,-1.410347408,2.57807285,3.988420257,22.07623166,0.283992979,6.685969987,12.15098124,1.316231659
2003-05-02,76.12,35.03,1212.3,9.1,26.03,916.3,21.59,95.25,-0.432588995,-0.243043517,3.081968133,-0.167926152,0.470773891,-3.704631727,5.036066794,8.740698521,46.78516062,0.118855207,9.415477817,-0.172682532,-1.805117711,1.415636056,3.220753768,12.92776159,-0.03281862,-3.453650636,-0.463787092,-11.5403722,3.081968133,14.62234034,66.24875789,-1.82050132,-9.275741846,0.196998549,-1.410347408,2.147161862,3.557509269,19.70397843,0.237001932,3.939970986,11.75516062,-1.886021574
2003-05-06,77.01,34.99,1203.95,9.2,26.49,926.55,21.13,94.375,1.162424112,-0.691156399,1.751758428,1.112418884,0.406981307,-3.704631727,5.036066794,8.740698521,46.06639202,0.182324762,8.13962615,-0.21937797,-1.805117711,1.415636056,3.220753768,12.96679884,0.157711109,-4.387559408,-0.447467542,-11.5403722,3.081968133,14.62234034,66.44194949,-1.814562887,-8.94935085,0.277941766,-1.410347408,2.147161862,3.557509269,19.80711478,0.031040139,5.558835314,11.07639202,-1.322885222
2003-05-07,78.85,34.5,1199,9.5,25.72,934.39,20.8,96.25,2.361202986,-0.411994174,-2.949840391,0.842589915,0.275023711,-3.704631727,5.036066794,8.740698521,42.23106084,-0.048445054,5.500474227,-0.238586333,-1.805117711,1.415636056,3.220753768,12.9616347,0.249646516,-4.771726665,-0.534184374,-11.5403722,3.081968133,14.62234034,67.23544735,-1.689335646,-10.68368748,0.306398377,-1.410347408,2.147161862,3.557509269,19.95332375,-0.051242038,6.12796753,7.731060838,-0.846676247
2003-05-09,78.9,35.82,1200.25,9.15,26.98,920.27,21.24,97.75,0.063391444,0.104199238,4.782695141,-1.522680471,0.264811769,-3.704631727,5.036066794,8.740698521,42.24075979,-0.033067075,5.296235376,-0.216649952,-1.805117711,1.415636056,3.220753768,13.03455154,0.145845758,-4.332999038,-0.178395333,-11.5403722,4.782695141,16.32306734,70.37662952,-1.613426662,-3.567906659,0.224123732,-1.522680471,2.147161862,3.669842333,21.42793215,-0.049767634,4.482474639,6.420759791,0.187932148
2003-05-12,80.45,34.72,1195.45,9.025,27.72,933.41,19.69,99.375,1.945464559,-0.400718489,2.705832354,1.417744173,0.523696023,-3.704631727,5.036066794,8.740698521,39.72232982,-0.147928772,10.47392047,-0.231696951,-1.805117711,1.415636056,3.220753768,13.04611148,0.217482768,-4.633939027,-0.050251679,-11.5403722,4.782695141,16.32306734,71.44497904,-1.629601286,-1.005033585,0.304338559,-1.522680471,2.147161862,3.669842333,21.92747055,-0.211351446,6.086771175,5.002329821,2.237470552
2003-05-13,78.19,34.58,1199.55,9.15,27.35,945.11,19.52,100.625,-2.84941113,0.342380293,-1.343764545,1.245677586,0.305201812,-3.704631727,5.036066794,8.740698521,41.94054135,-0.010376873,6.10403624,-0.124322051,-1.227358332,1.415636056,2.642994388,11.15992096,0.925826538,-2.486441023,-0.26696732,-11.5403722,4.782695141,16.32306734,70.29120472,-1.550145623,-5.339346409,0.437139808,-1.522680471,2.147161862,3.669842333,20.84655817,-0.389280832,8.742796168,7.360541346,1.326558172
2003-05-14,77.57,34.58,1200.05,9.2,28.5,942.3,19.91,100.5,-0.796100763,0.041673613,4.118755841,-0.297762762,0.220735494,-3.704631727,5.036066794,8.740698521,42.10611826,0.109154269,4.414709887,-0.121628453,-1.227358332,1.415636056,2.642994388,11.17268438,0.908229104,-2.432569065,0.185868435,-11.5403722,4.782695141,16.32306734,69.37171532,-1.803047387,3.717368693,0.390080194,-1.522680471,2.147161862,3.669842333,21.05435477,-0.253161434,7.801603871,7.526118258,1.144354774
2003-05-15,78.8,34.18,1196.4,9.4,29.17,939.28,20,97.333,1.573224236,-0.304617482,2.323669661,-0.321007089,0.197372762,-3.704631727,5.036066794,8.740698521,41.76410986,0.127599378,3.947455247,-0.114035682,-1.227358332,1.415636056,2.642994388,11.10387729,0.89102669,-2.280713632,0.179743661,-11.5403722,4.782695141,16.32306734,69.29697582,-1.805437369,3.594873219,0.392881736,-1.522680471,2.147161862,3.669842333,21.0164632,-0.25898655,7.857634726,7.584109857,1.016463199
2003-05-16,77.56,34.32,1199.85,9.35,28.74,946.67,19.24,96.75,-1.586116649,0.287950121,-1.485090323,0.783693929,0.027797602,-3.704631727,5.036066794,8.740698521,41.768712,0.331633157,0.555952043,-0.072809792,-1.227358332,1.415636056,2.642994388,11.05973132,0.706254392,-1.456195839,0.019173808,-11.5403722,4.782695141,16.32306734,69.27814464,-1.669402485,0.383476154,0.335515327,-1.522680471,2.147161862,3.669842333,19.9477244,-0.303441487,6.710306536,7.448711999,0.707724404
2003-05-19,75.63,35,1192.9,9.4,29.14,944.3,18.4,97.5,-2.519880051,-0.580923168,1.382192012,-0.250665134,-0.234402789,-3.704631727,5.036066794,8.740698521,41.27027886,0.540825926,-4.688055789,-0.091578032,-1.227358332,1.415636056,2.642994388,11.2607081,0.738492037,-1.831560638,-0.0256718,-11.5403722,4.782695141,16.32306734,68.82052502,-1.672698234,-0.513436007,0.291563755,-1.522680471,2.147161862,3.669842333,20.05300148,-0.170478486,5.831275108,6.270278861,1.653001475
2003-05-20,76.4,34.16,1198.7,9.3,28.83,920.77,20.51,99.75,1.01296663,0.485031893,-1.069528912,-2.523363576,-0.110676967,-3.704631727,5.036066794,8.740698521,41.21062605,0.373837918,-2.213539345,-0.03201541,-1.227358332,1.415636056,2.642994388,11.16109856,0.541685022,-0.640308204,-0.060335157,-11.5403722,4.782695141,16.32306734,68.95197096,-1.632495846,-1.206703144,0.226953235,-2.523363576,2.147161862,4.670525437,22.54322154,-0.605561796,4.5390647,7.050626049,2.033221538
2003-05-21,76.16,34.15,1194.25,9.55,29.28,919.73,21.29,100.833,-0.314630569,-0.371926294,1.548817744,-0.11301278,-0.225283565,-3.704631727,5.036066794,8.740698521,40.12855638,0.529454727,-4.505671291,-0.040239568,-1.227358332,1.415636056,2.642994388,11.23265353,0.568281745,-0.804791367,-0.098912685,-11.5403722,4.782695141,16.32306734,68.51762756,-1.639705672,-1.978253709,0.182613468,-2.523363576,2.147161862,4.670525437,22.44810439,-0.494752509,3.652269364,5.978556377,1.15810439
2003-05-22,75.43,34.01,1195.3,9.4,29.03,923.42,21.21,101,-0.963131662,0.087882661,-0.857491106,0.400402022,-0.23500992,-3.704631727,5.036066794,8.740698521,40.18771427,0.541016815,-4.7001984,-0.054292964,-1.227358332,1.415636056,2.642994388,11.09934352,0.649848265,-1.085859275,-0.255174538,-11.5403722,4.782695141,16.32306734,67.74022948,-1.56776831,-5.103490758,0.164241514,-2.523363576,2.147161862,4.670525437,22.31859,-0.457962417,3.28483028,6.177714266,1.108590002
2003-05-23,77.56,33,1194.2,9.2,28.85,931.87,19.78,98.125,2.784675651,-0.092069477,-0.621978508,0.910915105,0.055098762,-3.704631727,5.036066794,8.740698521,40.11427114,0.390397177,1.10197524,-0.105027166,-1.227358332,1.415636056,2.642994388,10.19315289,0.797999474,-2.100543311,-0.338374228,-11.5403722,4.782695141,16.32306734,67.50065344,-1.508970718,-6.767484556,0.218579883,-2.523363576,2.147161862,4.670525437,22.48273416,-0.585686221,4.37159767,7.114271139,2.702734164
2003-05-26,78.39,33.18,1199,9.2,29.005,932.545,19.475,97.5,1.064453783,0.401137091,0.535823596,0.072408775,0.150869329,-3.704631727,5.036066794,8.740698521,40.1177237,0.249351018,3.01738657,-0.082509782,-1.227358332,1.415636056,2.642994388,10.41957237,0.65607948,-1.650195639,-0.153623219,-11.5403722,4.782695141,16.32306734,66.37052194,-1.732580655,-3.072464372,0.114842229,-2.523363576,1.76775204,4.291115616,20.74359967,-0.754060612,2.296844583,6.937723703,1.268599675
2003-05-27,77.94,33.44,1198.55,9.15,29.16,933.22,19.17,87.5,-0.575706829,-0.037538321,0.532967822,0.072356382,0.206275569,-3.704631727,5.036066794,8.740698521,39.41736531,0.211910235,4.125511371,-0.090535752,-1.227358332,1.415636056,2.642994388,10.38125223,0.709480668,-1.810715036,0.450043783,-2.976065049,4.782695141,7.75876019,42.22903148,0.335950002,9.000875653,0.076665433,-2.523363576,1.76775204,4.291115616,20.48862666,-0.681627859,1.533308665,5.977365308,1.318626664
2003-05-28,79.82,32.38,1200.45,9.05,29.35,951.48,19.99,90.5,2.383479971,0.158399366,0.649463913,1.937769552,0.510681153,-2.84941113,5.036066794,7.885477924,36.2678924,0.332277656,10.21362307,-0.153397586,-1.227358332,0.485031893,1.712390224,7.991401119,-0.65765717,-3.067951726,0.484393503,-2.976065049,4.782695141,7.75876019,42.17860651,0.285962135,9.68787006,0.215019362,-2.523363576,1.937769552,4.461133128,21.52210955,-0.705512081,4.300387239,3.887892401,1.532109551
2003-05-29,80.4,32.6,1207.05,9.1,28.58,953.22,20.03,87.375,0.724007656,0.548287978,-2.658537377,0.182705989,0.523348824,-2.84941113,5.036066794,7.885477924,36.27866898,0.309828035,10.46697648,-0.064615271,-0.691156399,0.548287978,1.239444376,6.937961761,0.097392127,-1.292305416,0.423301518,-2.976065049,4.782695141,7.75876019,43.54841605,0.230890324,8.466030363,0.293870304,-2.523363576,1.937769552,4.461133128,20.27506189,-0.888077345,5.877406077,3.678668983,0.245061891
2003-05-30,80.53,32.42,1206,9.15,29.1,949.64,20.43,85.875,0.161560962,-0.087026797,1.803100168,-0.376276155,0.279623532,-2.84941113,2.784675651,5.634086781,30.07687288,-0.31399544,5.592470647,-0.049710605,-0.691156399,0.548287978,1.239444376,6.788684758,0.006953679,-0.994212104,0.662259779,-2.949840391,4.782695141,7.732535532,41.09876667,0.14899915,13.24519558,0.186668894,-2.523363576,1.937769552,4.461133128,19.32766298,-0.86840364,3.733377881,-2.343127124,-1.102337018
2003-06-02,82.55,31.92,1205.45,9.2,29.56,963.59,19.47,83.333,2.477438456,-0.045615709,1.56839219,1.458292753,0.38383619,-2.84941113,2.784675651,5.634086781,31.5117795,-0.345590233,7.676723799,-0.040484379,-0.691156399,0.548287978,1.239444376,6.740063928,-0.072266209,-0.809687573,0.789960292,-2.949840391,4.782695141,7.732535532,40.57647383,-0.013992082,15.79920584,0.243214047,-2.523363576,1.937769552,4.461133128,20.07519938,-0.851015691,4.864280945,-0.4082205,0.605199377
2003-06-03,80.95,32.92,1201.45,9,30.71,967,20.85,83.75,-1.957249024,-0.332378053,3.816623837,0.353260252,0.307603188,-2.84941113,2.784675651,5.634086781,32.91263265,-0.296243252,6.15206377,-0.044951105,-0.691156399,0.548287978,1.239444376,6.802158332,-0.049939635,-0.899022109,0.826693077,-2.949840391,4.782695141,7.732535532,41.48487527,0.02010702,16.53386154,0.269273367,-2.523363576,1.937769552,4.461133128,19.99345104,-0.940905469,5.385467348,-0.007367346,-0.856548964
2003-06-04,81.4,32.34,1200.35,9.05,30.67,971.56,20.84,83.125,0.554359288,-0.091597975,-0.130335633,0.470453162,0.277199947,-2.84941113,2.784675651,5.634086781,32.71113647,-0.249657244,5.543998946,-0.014973184,-0.580923168,0.548287978,1.129211145,6.159863787,0.092517021,-0.299463685,0.732588374,-2.949840391,4.782695141,7.732535532,41.45778688,0.155248994,14.65176748,0.237175081,-2.523363576,1.937769552,4.461133128,19.65866453,-0.917519013,4.743501627,0.371136469,-1.181335474
2003-06-05,81.74,32.93,1200.25,8.9,30.05,986.24,20.62,83,0.416820513,-0.008331251,-2.042231714,1.499670562,0.179980824,-2.84941113,2.784675651,5.634086781,31.35807574,-0.205372223,3.599616473,0.005209962,-0.580923168,0.548287978,1.129211145,5.895776927,0.01170564,0.104199238,0.777968808,-2.658537377,4.782695141,7.441232518,40.0670761,0.280970331,15.55937616,0.270029114,-2.523363576,1.937769552,4.461133128,20.2392381,-0.856148884,5.400582273,-1.571924258,-0.380761903
2003-06-09,82.86,33.25,1195.85,8.7,31.28,987.76,21.25,80,1.360895851,-0.367263883,4.01162547,0.154002057,0.244856044,-2.84941113,2.784675651,5.634086781,31.75281024,-0.306993076,4.89712088,-0.018363194,-0.580923168,0.548287978,1.129211145,6.084705983,0.162543477,-0.367263883,0.739415324,-2.658537377,4.118755841,6.777293218,38.69857676,0.161286414,14.78830649,0.35386324,-2.523363576,1.937769552,4.461133128,18.5861816,-1.027667488,7.077264801,-1.497189757,-2.663818404
2003-06-10,82.77,33.25,1194.35,8.75,31.45,975.93,22.15,81.75,-0.108675975,-0.125512526,0.542006747,-1.204889073,0.142149017,-2.84941113,2.784675651,5.634086781,30.83878849,-0.191711549,2.842980346,-0.004602896,-0.580923168,0.548287978,1.129211145,5.861992837,0.142862356,-0.092057919,0.631224044,-2.658537377,4.118755841,6.777293218,37.67688914,0.299795159,12.62448088,0.222731578,-2.523363576,1.937769552,4.461133128,19.07281156,-0.803880781,4.454631555,-2.411211508,-3.077188441
